GRAND PRIX,DATE,PTS
Australia,07 Mar 1999,0
Brazil,11 Apr 1999,10
San Marino,02 May 1999,6
Monaco,16 May 1999,4
Spain,30 May 1999,16
Canada,13 Jun 1999,10
France,27 Jun 1999,6
Great Britain,11 Jul 1999,10
Austria,25 Jul 1999,10
Germany,01 Aug 1999,2
Hungary,15 Aug 1999,16
Belgium,29 Aug 1999,16
Italy,12 Sep 1999,2
Europe,26 Sep 1999,2
Malaysia,17 Oct 1999,4
Japan,31 Oct 1999,10
