GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,09 Jun 1963,ATS,DNF,0
Netherlands,23 Jun 1963,ATS,DNF,0
Italy,08 Sep 1963,ATS,15,0
United States,06 Oct 1963,ATS,DNF,0
Mexico,27 Oct 1963,ATS,DNF,0
