GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,26 May 1963,Ferrari,4,3
Belgium,09 Jun 1963,Ferrari,DNF,0
Netherlands,23 Jun 1963,Ferrari,3,4
France,30 Jun 1963,Ferrari,DNF,0
Great Britain,20 Jul 1963,Ferrari,2,6
Germany,04 Aug 1963,Ferrari,1,9
Italy,08 Sep 1963,Ferrari,DNF,0
United States,06 Oct 1963,Ferrari,DNF,0
Mexico,27 Oct 1963,Ferrari,DSQ,0
South Africa,28 Dec 1963,Ferrari,DNF,0
