GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,26 May 1963,Cooper Climax,5,2
Belgium,09 Jun 1963,Cooper Climax,DNF,0
Netherlands,23 Jun 1963,Cooper Climax,DNF,0
France,30 Jun 1963,Cooper Climax,2,6
Great Britain,20 Jul 1963,Cooper Climax,9,0
Germany,04 Aug 1963,Cooper Climax,DNF,0
Italy,08 Sep 1963,Cooper Climax,6,1
United States,06 Oct 1963,Cooper Climax,DNF,0
Mexico,27 Oct 1963,Cooper Climax,DNF,0
South Africa,28 Dec 1963,Cooper Climax,7,0
