GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,26 May 1963,BRM,2,6
Belgium,09 Jun 1963,BRM,4,3
Netherlands,23 Jun 1963,BRM,5,2
France,30 Jun 1963,BRM,DNF,0
Great Britain,20 Jul 1963,BRM,4,3
Germany,04 Aug 1963,BRM,3,4
Italy,08 Sep 1963,BRM,2,6
United States,06 Oct 1963,BRM,2,6
Mexico,27 Oct 1963,BRM,3,4
South Africa,28 Dec 1963,BRM,DNF,0
