GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,09 Jun 1963,Scirocco BRM,DNF,0
France,30 Jun 1963,Scirocco BRM,DNF,0
Great Britain,20 Jul 1963,Scirocco BRM,DNF,0
Germany,04 Aug 1963,Scirocco BRM,DNF,0
