GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,26 May 1963,BRM,1,9
Belgium,09 Jun 1963,BRM,DNF,0
Netherlands,23 Jun 1963,BRM,DNF,0
France,30 Jun 1963,BRM,3,0
Great Britain,20 Jul 1963,BRM,3,4
Germany,04 Aug 1963,BRM,DNF,0
Italy,08 Sep 1963,BRM,DNF,0
United States,06 Oct 1963,BRM,1,9
Mexico,27 Oct 1963,BRM,4,3
South Africa,28 Dec 1963,BRM,3,4
