GRAND PRIX,DATE,PTS
Australia,29 Mar 2009,0
Malaysia,05 Apr 2009,1
China,19 Apr 2009,7
Bahrain,26 Apr 2009,5
Spain,10 May 2009,0
Monaco,24 May 2009,0
Turkey,07 Jun 2009,0
Great Britain,21 Jun 2009,0
Germany,12 Jul 2009,1
Hungary,26 Jul 2009,14
Europe,23 Aug 2009,13
Belgium,30 Aug 2009,3
Italy,13 Sep 2009,3
Singapore,27 Sep 2009,12
Japan,04 Oct 2009,6
Brazil,18 Oct 2009,6
Abu Dhabi,01 Nov 2009,0
