GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Bahrain,12 Mar 2006,Ferrari,2,8
Malaysia,19 Mar 2006,Ferrari,6,3
Australia,02 Apr 2006,Ferrari,DNF,0
San Marino,23 Apr 2006,Ferrari,1,10
Europe,07 May 2006,Ferrari,1,10
Spain,14 May 2006,Ferrari,2,8
Monaco,28 May 2006,Ferrari,5,4
Great Britain,11 Jun 2006,Ferrari,2,8
Canada,25 Jun 2006,Ferrari,2,8
United States,02 Jul 2006,Ferrari,1,10
France,16 Jul 2006,Ferrari,1,10
Germany,30 Jul 2006,Ferrari,1,10
Hungary,06 Aug 2006,Ferrari,DNF,1
Turkey,27 Aug 2006,Ferrari,3,6
Italy,10 Sep 2006,Ferrari,1,10
China,01 Oct 2006,Ferrari,1,10
Japan,08 Oct 2006,Ferrari,DNF,0
Brazil,22 Oct 2006,Ferrari,4,5
