GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Europe,07 May 2006,Super Aguri Honda,DNF,0
Spain,14 May 2006,Super Aguri Honda,DNF,0
Monaco,28 May 2006,Super Aguri Honda,16,0
Great Britain,11 Jun 2006,Super Aguri Honda,18,0
Canada,25 Jun 2006,Super Aguri Honda,DNF,0
United States,02 Jul 2006,Super Aguri Honda,DNF,0
France,16 Jul 2006,Super Aguri Honda,16,0
