GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Bahrain,12 Mar 2006,Super Aguri Honda,DNF,0
Malaysia,19 Mar 2006,Super Aguri Honda,DNF,0
Australia,02 Apr 2006,Super Aguri Honda,13,0
San Marino,23 Apr 2006,Super Aguri Honda,DNF,0
