GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Australia,29 Mar 2009,STR Ferrari,8,1
Malaysia,05 Apr 2009,STR Ferrari,10,0
China,19 Apr 2009,STR Ferrari,11,0
Bahrain,26 Apr 2009,STR Ferrari,13,0
Spain,10 May 2009,STR Ferrari,DNF,0
Monaco,24 May 2009,STR Ferrari,8,1
Turkey,07 Jun 2009,STR Ferrari,18,0
Great Britain,21 Jun 2009,STR Ferrari,DNF,0
Germany,12 Jul 2009,STR Ferrari,DNF,0
