GRAND PRIX,DATE,PTS
Australia,20 Mar 2016,14
Bahrain,03 Apr 2016,6
China,17 Apr 2016,9
Russia,01 May 2016,22
Spain,15 May 2016,14
Monaco,29 May 2016,1
Canada,12 Jun 2016,15
Europe,19 Jun 2016,9
Austria,03 Jul 2016,2
Great Britain,10 Jul 2016,0
Hungary,24 Jul 2016,2
Germany,31 Jul 2016,2
Belgium,28 Aug 2016,5
Italy,04 Sep 2016,10
Singapore,18 Sep 2016,0
Malaysia,02 Oct 2016,10
Japan,09 Oct 2016,3
United States,23 Oct 2016,6
Mexico,30 Oct 2016,6
Brazil,13 Nov 2016,0
Abu Dhabi,27 Nov 2016,2
