GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,20 Jun 1954,Maserati,7,0
Germany,01 Aug 1954,Maserati,5,2
Switzerland,22 Aug 1954,Maserati,5,2
Italy,05 Sep 1954,Maserati,9,0
Spain,24 Oct 1954,Maserati,DNF,0
