GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,20 Jun 1954,Gordini,5,2
Great Britain,17 Jul 1954,Gordini,9,0
Germany,01 Aug 1954,Gordini,DNF,0
