GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,17 Jan 1954,Maserati,DNF,0
Belgium,20 Jun 1954,Maserati,DNF,0
France,04 Jul 1954,Maserati,DNF,0
Great Britain,17 Jul 1954,Maserati,6,0
Germany,01 Aug 1954,Maserati,DNF,0
Switzerland,22 Aug 1954,Maserati,4,3
Italy,05 Sep 1954,Maserati,DNF,0
Spain,24 Oct 1954,Maserati,4,3
