GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,17 Jan 1954,Maserati,DNF,0
Belgium,20 Jun 1954,Maserati,DNF,0
France,04 Jul 1954,Maserati,DNF,0
Great Britain,17 Jul 1954,Maserati,3,4.1
