GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Bahrain,05 Mar 2023,McLaren Mercedes,DNF,0
Saudi Arabia,19 Mar 2023,McLaren Mercedes,15,0
Australia,02 Apr 2023,McLaren Mercedes,8,4
Azerbaijan,30 Apr 2023,McLaren Mercedes,11,0
Miami,07 May 2023,McLaren Mercedes,19,0
Monaco,28 May 2023,McLaren Mercedes,10,1
Spain,04 Jun 2023,McLaren Mercedes,13,0
