GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Bahrain,05 Mar 2023,Alfa Romeo Ferrari,16,0
Saudi Arabia,19 Mar 2023,Alfa Romeo Ferrari,13,0
Australia,02 Apr 2023,Alfa Romeo Ferrari,9,2
Azerbaijan,30 Apr 2023,Alfa Romeo Ferrari,DNF,0
Miami,07 May 2023,Alfa Romeo Ferrari,16,0
Monaco,28 May 2023,Alfa Romeo Ferrari,13,0
Spain,04 Jun 2023,Alfa Romeo Ferrari,9,2
