GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,09 Jan 1977,Brabham Alfa Romeo,2,6
Brazil,23 Jan 1977,Brabham Alfa Romeo,DNF,0
South Africa,05 Mar 1977,Brabham Alfa Romeo,13,0
