GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,09 Jan 1977,Shadow Ford,DNF,0
Brazil,23 Jan 1977,Shadow Ford,6,1
South Africa,05 Mar 1977,Shadow Ford,DNF,0
USA West,03 Apr 1977,Shadow Ford,DNF,0
Spain,08 May 1977,Shadow Ford,DNF,0
