GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Australia,09 Mar 1997,Sauber Petronas,6,1
Brazil,30 Mar 1997,Sauber Petronas,11,0
Argentina,13 Apr 1997,Sauber Petronas,DNF,0
San Marino,27 Apr 1997,Sauber Petronas,7,0
Monaco,11 May 1997,Sauber Petronas,DNF,0
