GRAND PRIX,DATE,PTS
Brazil,23 Mar 1986,6
Spain,13 Apr 1986,9
San Marino,27 Apr 1986,0
Monaco,11 May 1986,4
Belgium,25 May 1986,6
Canada,15 Jun 1986,2
Detroit,22 Jun 1986,9
France,06 Jul 1986,0
Great Britain,13 Jul 1986,0
Germany,27 Jul 1986,6
Hungary,10 Aug 1986,8
Austria,17 Aug 1986,0
Italy,07 Sep 1986,0
Portugal,21 Sep 1986,3
Mexico,12 Oct 1986,4
Australia,26 Oct 1986,1
