GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Australia,09 Mar 2003,Ferrari,4,5
Malaysia,23 Mar 2003,Ferrari,6,3
Brazil,06 Apr 2003,Ferrari,DNF,0
San Marino,20 Apr 2003,Ferrari,1,10
Spain,04 May 2003,Ferrari,1,10
Austria,18 May 2003,Ferrari,1,10
Monaco,01 Jun 2003,Ferrari,3,6
Canada,15 Jun 2003,Ferrari,1,10
Europe,29 Jun 2003,Ferrari,5,4
France,06 Jul 2003,Ferrari,3,6
Great Britain,20 Jul 2003,Ferrari,4,5
Germany,03 Aug 2003,Ferrari,7,2
Hungary,24 Aug 2003,Ferrari,8,1
Italy,14 Sep 2003,Ferrari,1,10
United States,28 Sep 2003,Ferrari,1,10
Japan,12 Oct 2003,Ferrari,8,1
