GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Australia,07 Mar 2004,Ferrari,2,8
Malaysia,21 Mar 2004,Ferrari,4,5
Bahrain,04 Apr 2004,Ferrari,2,8
San Marino,25 Apr 2004,Ferrari,6,3
Spain,09 May 2004,Ferrari,2,8
Monaco,23 May 2004,Ferrari,3,6
Europe,30 May 2004,Ferrari,2,8
Canada,13 Jun 2004,Ferrari,2,8
United States,20 Jun 2004,Ferrari,2,8
France,04 Jul 2004,Ferrari,3,6
Great Britain,11 Jul 2004,Ferrari,3,6
Germany,25 Jul 2004,Ferrari,12,0
Hungary,15 Aug 2004,Ferrari,2,8
Belgium,29 Aug 2004,Ferrari,3,6
Italy,12 Sep 2004,Ferrari,1,10
China,26 Sep 2004,Ferrari,1,10
Japan,10 Oct 2004,Ferrari,DNF,0
Brazil,24 Oct 2004,Ferrari,3,6
