GRAND PRIX,DATE,PTS
Australia,17 Mar 2013,23
Malaysia,24 Mar 2013,43
China,14 Apr 2013,12
Bahrain,21 Apr 2013,31
Spain,12 May 2013,22
Monaco,26 May 2013,33
Canada,09 Jun 2013,37
Great Britain,30 Jun 2013,18
Germany,07 Jul 2013,31
Hungary,28 Jul 2013,27
Belgium,25 Aug 2013,35
Italy,08 Sep 2013,40
Singapore,22 Sep 2013,25
South Korea,06 Oct 2013,25
Japan,13 Oct 2013,43
India,27 Oct 2013,25
Abu Dhabi,03 Nov 2013,43
United States,17 Nov 2013,40
Brazil,24 Nov 2013,43
