GRAND PRIX,DATE,PTS
Australia,17 Mar 2013,10
Malaysia,24 Mar 2013,27
China,14 Apr 2013,15
Bahrain,21 Apr 2013,12
Spain,12 May 2013,8
Monaco,26 May 2013,37
Canada,09 Jun 2013,25
Great Britain,30 Jun 2013,37
Germany,07 Jul 2013,12
Hungary,28 Jul 2013,25
Belgium,25 Aug 2013,27
Italy,08 Sep 2013,10
Singapore,22 Sep 2013,22
South Korea,06 Oct 2013,16
Japan,13 Oct 2013,4
India,27 Oct 2013,26
Abu Dhabi,03 Nov 2013,21
United States,17 Nov 2013,14
Brazil,24 Nov 2013,12
