GRAND PRIX,DATE,PTS
Australia,17 Mar 2013,2
Malaysia,24 Mar 2013,2
China,14 Apr 2013,10
Bahrain,21 Apr 2013,9
Spain,12 May 2013,6
Monaco,26 May 2013,8
Canada,09 Jun 2013,0
Great Britain,30 Jun 2013,0
Germany,07 Jul 2013,12
Hungary,28 Jul 2013,8
Belgium,25 Aug 2013,8
Italy,08 Sep 2013,1
Singapore,22 Sep 2013,10
South Korea,06 Oct 2013,5
Japan,13 Oct 2013,2
India,27 Oct 2013,10
Abu Dhabi,03 Nov 2013,2
United States,17 Nov 2013,7
Brazil,24 Nov 2013,20
