GRAND PRIX,DATE,PTS
Australia,17 Mar 2013,30
Malaysia,24 Mar 2013,10
China,14 Apr 2013,33
Bahrain,21 Apr 2013,4
Spain,12 May 2013,40
Monaco,26 May 2013,6
Canada,09 Jun 2013,22
Great Britain,30 Jun 2013,23
Germany,07 Jul 2013,12
Hungary,28 Jul 2013,14
Belgium,25 Aug 2013,24
Italy,08 Sep 2013,30
Singapore,22 Sep 2013,26
South Korea,06 Oct 2013,10
Japan,13 Oct 2013,13
India,27 Oct 2013,12
Abu Dhabi,03 Nov 2013,14
United States,17 Nov 2013,10
Brazil,24 Nov 2013,21
