GRAND PRIX,DATE,PTS
Brazil,03 Apr 1988,9
San Marino,01 May 1988,15
Monaco,15 May 1988,9
Mexico,29 May 1988,15
Canada,12 Jun 1988,15
Detroit,19 Jun 1988,15
France,03 Jul 1988,15
Great Britain,10 Jul 1988,9
Germany,24 Jul 1988,15
Hungary,07 Aug 1988,15
Belgium,28 Aug 1988,15
Italy,11 Sep 1988,0
Portugal,25 Sep 1988,10
Spain,02 Oct 1988,12
Japan,30 Oct 1988,15
Australia,13 Nov 1988,15
