GRAND PRIX,DATE,PTS
Australia,09 Mar 1997,0
Brazil,30 Mar 1997,10
Argentina,13 Apr 1997,10
San Marino,27 Apr 1997,10
Monaco,11 May 1997,0
Spain,25 May 1997,10
Canada,15 Jun 1997,3
France,29 Jun 1997,9
Great Britain,13 Jul 1997,10
Germany,27 Jul 1997,0
Hungary,10 Aug 1997,10
Belgium,24 Aug 1997,6
Italy,07 Sep 1997,6
Austria,21 Sep 1997,14
Luxembourg,28 Sep 1997,14
Japan,12 Oct 1997,6
Europe,26 Oct 1997,5
