POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Ayrton Senna,McLaren Honda,78,1:50:59.372,10
2,5,Nigel Mansell,Williams Renault,78,+0.215s,6
3,6,Riccardo Patrese,Williams Renault,78,+31.843s,4
4,19,Michael Schumacher,Benetton Ford,78,+39.294s,3
5,20,Martin Brundle,Benetton Ford,78,+81.347s,2
6,29,Bertrand Gachot,Venturi Lamborghini,77,+1 lap,1
7,9,Michele Alboreto,Footwork Mugen Honda,77,+1 lap,0
8,23,Christian Fittipaldi,Minardi Lamborghini,77,+1 lap,0
9,21,Jyrki Jarvilehto,Dallara Ferrari,76,+2 laps,0
10,26,Erik Comas,Ligier Renault,76,+2 laps,0
11,10,Aguri Suzuki,Footwork Mugen Honda,76,+2 laps,0
12,25,Thierry Boutsen,Ligier Renault,75,+3 laps,0
NC,28,Ivan Capelli,Ferrari,60,DNF,0
NC,2,Gerhard Berger,McLaren Honda,32,DNF,0
NC,11,Mika Hakkinen,Lotus Ford,30,DNF,0
NC,27,Jean Alesi,Ferrari,28,DNF,0
NC,33,Mauricio Gugelmin,Jordan Yamaha,18,DNF,0
NC,12,Johnny Herbert,Lotus Ford,17,DNF,0
NC,34,Roberto Moreno,Moda Judd,11,DNF,0
NC,4,Andrea de Cesaris,Tyrrell Ilmor,9,DNF,0
NC,15,Gabriele Tarquini,Fondmetal Ford,9,DNF,0
NC,32,Stefano Modena,Jordan Yamaha,6,DNF,0
NC,3,Olivier Grouillard,Tyrrell Ilmor,4,DNF,0
NC,16,Karl Wendlinger,March Ilmor,1,DNF,0
NC,24,Gianni Morbidelli,Minardi Lamborghini,1,DNF,0
