GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,22 Jun 1952,HWM Alta,5,2
Germany,03 Aug 1952,HWM Alta,DNF,0
Netherlands,17 Aug 1952,Simca-Gordini,DNF,0
