GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Switzerland,18 May 1952,Cooper Bristol,5,2
Belgium,22 Jun 1952,Cooper Bristol,6,0
Great Britain,19 Jul 1952,Cooper Bristol,DNF,0
Italy,07 Sep 1952,Cooper Bristol,15,0
