GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Switzerland,18 May 1952,Ferrari,2,6
France,06 Jul 1952,Ferrari,SHC,0
Great Britain,19 Jul 1952,Ferrari,13,0
Germany,03 Aug 1952,Ferrari,3,4
Italy,07 Sep 1952,Ferrari,DNF,0
