GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,22 Jun 1952,Cooper Bristol,4,3
France,06 Jul 1952,Cooper Bristol,DNF,0
Great Britain,19 Jul 1952,Cooper Bristol,3,4
Netherlands,17 Aug 1952,Cooper Bristol,4,3
Italy,07 Sep 1952,Cooper Bristol,DNC,0
