GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Switzerland,18 May 1952,Ferrari,DNF,0
Switzerland,18 May 1952,Ferrari,DNF,0
Belgium,22 Jun 1952,Ferrari,2,6
France,06 Jul 1952,Ferrari,2,6
Great Britain,19 Jul 1952,Ferrari,6,0
Germany,03 Aug 1952,Ferrari,2,6
Netherlands,17 Aug 1952,Ferrari,2,6
Italy,07 Sep 1952,Ferrari,4,3
