GRAND PRIX,DATE,PTS
South Africa,02 Jan 1967,9
Monaco,07 May 1967,2
Netherlands,04 Jun 1967,0
Belgium,18 Jun 1967,3
France,02 Jul 1967,3
Great Britain,15 Jul 1967,2
Germany,06 Aug 1967,2
Canada,27 Aug 1967,0
Italy,10 Sep 1967,3
United States,01 Oct 1967,3
Mexico,22 Oct 1967,1
