GRAND PRIX,DATE,PTS
Monaco,07 May 1967,4
Netherlands,04 Jun 1967,3
Belgium,18 Jun 1967,4
France,02 Jul 1967,0
Great Britain,15 Jul 1967,4
Germany,06 Aug 1967,4
Canada,27 Aug 1967,1
Italy,10 Sep 1967,0
United States,01 Oct 1967,0
Mexico,22 Oct 1967,0
