GRAND PRIX,DATE,PTS
Netherlands,04 Jun 1967,9
Belgium,18 Jun 1967,1
France,02 Jul 1967,0
Great Britain,15 Jul 1967,9
Germany,06 Aug 1967,0
Canada,27 Aug 1967,3
Italy,10 Sep 1967,4
United States,01 Oct 1967,9
Mexico,22 Oct 1967,9
