GRAND PRIX,DATE,PTS
Argentina,13 Jan 1974,9
Brazil,27 Jan 1974,9
South Africa,30 Mar 1974,4
Spain,28 Apr 1974,4
Belgium,12 May 1974,9
Monaco,26 May 1974,2
Sweden,09 Jun 1974,3
Netherlands,23 Jun 1974,4
France,07 Jul 1974,1
Great Britain,20 Jul 1974,6
Germany,04 Aug 1974,0
Austria,18 Aug 1974,6
Italy,08 Sep 1974,6
Canada,22 Sep 1974,9
United States,06 Oct 1974,3
