POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,3,Jack Brabham,Brabham Repco,15,2:27:03.000,9
2,7,John Surtees,Cooper Maserati,15,+44.400s,6
3,8,Jochen Rindt,Cooper Maserati,15,+152.600s,4
4,5,Graham Hill,BRM,15,+401.400s,3
5,6,Jackie Stewart,BRM,15,+508.900s,2
6,9,Lorenzo Bandini,Ferrari,15,+656.400s,1
7,12,Dan Gurney,Eagle Climax,14,+1 lap,0
8,34,Jean-Pierre Beltoise,null,14,+1 lap,0
9,26,Hubert Hahne,Matra BRM,14,+1 lap,0
10,33,Jo Schlesser,null,14,+1 lap,0
11,28,Hans Herrmann,Brabham Repco,14,+1 lap,0
12,2,Peter Arundell,null,14,+1 lap,0
NC,15,Mike Spence,Lotus BRM,12,DNF,0
NC,1,Jim Clark,Lotus Climax,11,DNF,0
NC,20,Chris Lawrence,Cooper Ferrari,10,DNF,0
NC,11,Ludovico Scarfiotti,Ferrari,9,DNF,0
NC,10,Mike Parkes,Ferrari,9,DNF,0
NC,4,Denny Hulme,Brabham Repco,8,DNF,0
NC,31,Pedro Rodriguez,Lotus BRM,7,DNF,0
NC,29,Alan Rees,Brabham Climax,4,DNF,0
NC,17,Jo Bonnier,Cooper Maserati,4,DNF,0
NC,32,Piers Courage,Lotus BRM,3,DNF,0
NC,14,Bob Bondurant,BRM,3,DNF,0
NC,25,Kurt Ahrens,Brabham Climax,3,DNF,0
NC,19,Bob Anderson,Brabham Climax,2,DNF,0
NC,27,Jacky Ickx,Matra Cosworth,1,DNF,0
NC,16,John Taylor,Brabham BRM,0,DNF,0
