GRAND PRIX,DATE,CAR,RACE POSITION,PTS
San Marino,23 Apr 1989,AGS Ford,8,0
Monaco,07 May 1989,AGS Ford,DNF,0
Mexico,28 May 1989,AGS Ford,6,1
United States,04 Jun 1989,AGS Ford,DNF,0
Canada,18 Jun 1989,AGS Ford,DNF,0
France,09 Jul 1989,AGS Ford,DNF,0
