GRAND PRIX,DATE,CAR,RACE POSITION,PTS
San Marino,23 Apr 1989,Minardi Ford,DNF,0
Monaco,07 May 1989,Minardi Ford,DNF,0
United States,04 Jun 1989,Minardi Ford,DNF,0
Canada,18 Jun 1989,Minardi Ford,DNF,0
Great Britain,16 Jul 1989,Minardi Ford,6,1
Hungary,13 Aug 1989,Minardi Ford,DNF,0
Belgium,27 Aug 1989,Minardi Ford,15,0
Italy,10 Sep 1989,Minardi Ford,8,0
Portugal,24 Sep 1989,Minardi Ford,12,0
Spain,01 Oct 1989,Minardi Ford,DNF,0
