GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,07 Feb 1960,Cooper Climax,DNF,0
Argentina,07 Feb 1960,Cooper Climax,SHC,0
Monaco,29 May 1960,Lotus Climax,1,8
Netherlands,06 Jun 1960,Lotus Climax,4,3
Portugal,14 Aug 1960,Lotus Climax,DSQ,0
United States,20 Nov 1960,Lotus Climax,1,8
