GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,19 Jun 1960,Cooper Climax,6,1
France,03 Jul 1960,Cooper Climax,DNF,0
Great Britain,16 Jul 1960,Cooper Climax,DNF,0
