GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Netherlands,06 Jun 1960,Cooper Climax,7,0
France,03 Jul 1960,Cooper Climax,4,3
Great Britain,16 Jul 1960,Cooper Climax,8,0
United States,20 Nov 1960,Cooper Climax,14,0
