GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,10 May 1959,Ferrari,DNF,0
Netherlands,31 May 1959,Ferrari,9,0
Germany,02 Aug 1959,Ferrari,DNF,0
Italy,13 Sep 1959,Ferrari,5,2
United States,12 Dec 1959,Ferrari,DNF,0
