GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Netherlands,31 May 1959,Lotus Climax,4,3
France,05 Jul 1959,Lotus Climax,DNF,0
Germany,02 Aug 1959,Lotus Climax,DNF,0
Portugal,23 Aug 1959,Lotus Climax,DNF,0
Italy,13 Sep 1959,Lotus Climax,DNF,0
United States,12 Dec 1959,Lotus Climax,5,2
