GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Spain,04 May 1969,Brabham Ford,DNF,0
Monaco,18 May 1969,Brabham Ford,2,6
Netherlands,21 Jun 1969,Brabham Ford,DNF,0
France,06 Jul 1969,Brabham Ford,DNF,0
Great Britain,19 Jul 1969,Brabham Ford,5,2
Germany,03 Aug 1969,Brabham Ford,DNF,0
Italy,07 Sep 1969,Brabham Ford,5,2
Canada,20 Sep 1969,Brabham Ford,DNF,0
United States,05 Oct 1969,Brabham Ford,2,6
Mexico,19 Oct 1969,Brabham Ford,10,0
