GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,18 May 1969,Cooper Maserati,7,0
Netherlands,21 Jun 1969,McLaren Ford,10,0
France,06 Jul 1969,McLaren Ford,5,2
Great Britain,19 Jul 1969,McLaren Ford,6,1
Germany,03 Aug 1969,McLaren Ford,DNF,0
