GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Germany,03 Aug 1969,null,DNF,0
Canada,20 Sep 1969,Matra Ford,6,1
United States,05 Oct 1969,Matra Ford,DNC,0
Mexico,19 Oct 1969,Matra Ford,8,0
