GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,18 May 1969,Brabham Ford,DNF,0
Netherlands,21 Jun 1969,Brabham Ford,DNF,0
France,06 Jul 1969,Brabham Ford,7,0
Italy,07 Sep 1969,Brabham Ford,DNF,0
Canada,20 Sep 1969,Brabham Ford,DNF,0
United States,05 Oct 1969,Brabham Ford,6,1
Mexico,19 Oct 1969,Brabham Ford,DNF,0
