GRAND PRIX,DATE,PTS
Argentina,28 Jan 1973,3
Brazil,11 Feb 1973,3
South Africa,03 Mar 1973,3
Spain,29 Apr 1973,0
Belgium,20 May 1973,0
Monaco,03 Jun 1973,0
Sweden,17 Jun 1973,1
France,01 Jul 1973,2
Great Britain,14 Jul 1973,0
Austria,19 Aug 1973,0
Italy,09 Sep 1973,0
Canada,23 Sep 1973,0
United States,07 Oct 1973,0
