GRAND PRIX,DATE,PTS
Argentina,28 Jan 1973,1
Brazil,11 Feb 1973,0
South Africa,03 Mar 1973,0
Spain,29 Apr 1973,0
Belgium,20 May 1973,3
Monaco,03 Jun 1973,0
Sweden,17 Jun 1973,3
France,01 Jul 1973,4
Great Britain,14 Jul 1973,1
Netherlands,29 Jul 1973,0
Germany,05 Aug 1973,2
Austria,19 Aug 1973,3
Italy,09 Sep 1973,1
Canada,23 Sep 1973,0
United States,07 Oct 1973,4
