GRAND PRIX,DATE,CAR,RACE POSITION,PTS
France,06 Jul 1958,Maserati,7,0
Germany,03 Aug 1958,Ferrari,9,0
Italy,07 Sep 1958,Ferrari,3,5
Morocco,19 Oct 1958,Ferrari,3,4
