GRAND PRIX,DATE,PTS
Brazil,27 Mar 1994,4
Pacific,17 Apr 1994,6
San Marino,01 May 1994,6
Monaco,15 May 1994,6
Spain,29 May 1994,3
Canada,12 Jun 1994,7
France,03 Jul 1994,4
Great Britain,10 Jul 1994,6
Germany,31 Jul 1994,10
Hungary,14 Aug 1994,0
Belgium,28 Aug 1994,0
Italy,11 Sep 1994,6
Portugal,25 Sep 1994,0
Europe,16 Oct 1994,2
Japan,06 Nov 1994,4
Australia,13 Nov 1994,7
