GRAND PRIX,DATE,PTS
Brazil,27 Mar 1994,6
Pacific,17 Apr 1994,0
San Marino,01 May 1994,1
Monaco,15 May 1994,0
Spain,29 May 1994,10
Canada,12 Jun 1994,8
France,03 Jul 1994,6
Great Britain,10 Jul 1994,12
Germany,31 Jul 1994,0
Hungary,14 Aug 1994,6
Belgium,28 Aug 1994,13
Italy,11 Sep 1994,11
Portugal,25 Sep 1994,16
Europe,16 Oct 1994,6
Japan,06 Nov 1994,13
Australia,13 Nov 1994,10
