GRAND PRIX,DATE,PTS
Argentina,07 Feb 1960,6
Monaco,29 May 1960,4
Netherlands,06 Jun 1960,2
Belgium,19 Jun 1960,3
France,03 Jul 1960,0
Great Britain,16 Jul 1960,1
Portugal,14 Aug 1960,3
Italy,04 Sep 1960,8
