GRAND PRIX,DATE,PTS
South Africa,07 Mar 1970,2
Spain,19 Apr 1970,3
Monaco,10 May 1970,9
Belgium,07 Jun 1970,0
Netherlands,21 Jun 1970,9
France,05 Jul 1970,9
Great Britain,18 Jul 1970,9
Germany,02 Aug 1970,9
Austria,16 Aug 1970,0
Canada,20 Sep 1970,0
United States,04 Oct 1970,9
Mexico,25 Oct 1970,0
