GRAND PRIX,DATE,PTS
Australia,03 Mar 2002,10
Malaysia,17 Mar 2002,4
Brazil,31 Mar 2002,10
San Marino,14 Apr 2002,16
Spain,28 Apr 2002,10
Austria,12 May 2002,16
Monaco,26 May 2002,6
Canada,09 Jun 2002,14
Europe,23 Jun 2002,16
Great Britain,07 Jul 2002,16
France,21 Jul 2002,10
Germany,28 Jul 2002,13
Hungary,18 Aug 2002,16
Belgium,01 Sep 2002,16
Italy,15 Sep 2002,16
United States,29 Sep 2002,16
Japan,13 Oct 2002,16
