GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Brazil,21 Mar 1982,Arrows Ford,10,0
Belgium,09 May 1982,Arrows Ford,DNF,0
Detroit,06 Jun 1982,Arrows Ford,DNF,0
Canada,13 Jun 1982,Arrows Ford,8,0
Netherlands,03 Jul 1982,Arrows Ford,6,1
Great Britain,18 Jul 1982,Arrows Ford,9,0
France,25 Jul 1982,Arrows Ford,DNF,0
Germany,08 Aug 1982,Arrows Ford,DNF,0
Austria,15 Aug 1982,Arrows Ford,6,1
Italy,12 Sep 1982,Arrows Ford,12,0
Las Vegas,25 Sep 1982,Arrows Ford,11,0
