GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Spain,18 Apr 1971,Brabham Ford,9,0
Monaco,23 May 1971,Brabham Ford,10,0
Netherlands,20 Jun 1971,Brabham Ford,DNF,0
France,04 Jul 1971,Brabham Ford,DNF,0
Great Britain,17 Jul 1971,Brabham Ford,DNF,0
Germany,01 Aug 1971,Brabham Ford,6,1
Austria,15 Aug 1971,Brabham Ford,3,4
Italy,05 Sep 1971,Brabham Ford,DNF,0
Canada,19 Sep 1971,Brabham Ford,DNF,0
United States,03 Oct 1971,Brabham Ford,DNF,0
