GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,06 Mar 1971,March Ford,11,0
Spain,18 Apr 1971,March Ford,DNF,0
Monaco,23 May 1971,March Ford,8,0
Netherlands,20 Jun 1971,March Ford,DNC,0
France,04 Jul 1971,March Ford,DNF,0
Great Britain,17 Jul 1971,March Ford,4,3
Germany,01 Aug 1971,March Ford,DNF,0
Austria,15 Aug 1971,March Ford,6,1
Italy,05 Sep 1971,March Ford,DNF,0
United States,03 Oct 1971,March Ford,DNF,0
